### Printing all connections in the network
### From file: .\TopologyFiles\large_topo_file
### Data was parsed at: 2023-11-17 11:05:33.871588

Switch:
sysimgguid=0x2c900000085bf
Connected to: S-0002c90000008770, Ports:=[62]=>[6]
Connected to: S-0002c90000008770, Ports:=[63]=>[7]
Connected to: S-0002c90000008770, Ports:=[64]=>[8]


Switch:
sysimgguid=0x2c9000000834f
Connected to: H-0002c900000039f1, Ports:=[1]=>[1]
Connected to: H-0002c90000003a11, Ports:=[2]=>[1]
Connected to: H-0002c90000003a31, Ports:=[3]=>[1]
Connected to: H-0002c90000003a51, Ports:=[4]=>[1]
Connected to: H-0002c90000003a71, Ports:=[5]=>[1]
Connected to: H-0002c90000003a91, Ports:=[6]=>[1]
Connected to: H-0002c90000003ab1, Ports:=[7]=>[1]
Connected to: H-0002c90000003ad1, Ports:=[8]=>[1]
Connected to: H-0002c90000003af1, Ports:=[9]=>[1]
Connected to: H-0002c90000003b31, Ports:=[10]=>[1]
Connected to: H-0002c90000003b51, Ports:=[11]=>[1]
Connected to: H-0002c90000003b71, Ports:=[12]=>[1]
Connected to: H-0002c90000003b91, Ports:=[13]=>[1]
Connected to: H-0002c90000003bb1, Ports:=[14]=>[1]
Connected to: H-0002c90000003bd1, Ports:=[15]=>[1]
Connected to: H-0002c90000003bf1, Ports:=[16]=>[1]
Connected to: H-0002c90000003c11, Ports:=[17]=>[1]
Connected to: H-0002c90000003c31, Ports:=[18]=>[1]
Connected to: H-0002c90000003c51, Ports:=[19]=>[1]
Connected to: H-0002c90000003cb1, Ports:=[20]=>[1]
Connected to: H-0002c90000003cd1, Ports:=[21]=>[1]
Connected to: H-0002c90000003cf1, Ports:=[22]=>[1]
Connected to: H-0002c90000003d11, Ports:=[23]=>[1]
Connected to: H-0002c90000003d31, Ports:=[24]=>[1]
Connected to: H-0002c90000003d51, Ports:=[25]=>[1]
Connected to: H-0002c90000003d71, Ports:=[26]=>[1]
Connected to: H-0002c90000003d91, Ports:=[27]=>[1]
Connected to: H-0002c90000003db1, Ports:=[28]=>[1]
Connected to: H-0002c90000003dd1, Ports:=[29]=>[1]
Connected to: H-0002c90000003e11, Ports:=[30]=>[1]
Connected to: H-0002c90000003e31, Ports:=[31]=>[1]
Connected to: H-0002c90000003e51, Ports:=[32]=>[1]
Connected to: S-0002c90000008744, Ports:=[33]=>[25]
Connected to: S-0002c90000008744, Ports:=[34]=>[26]
Connected to: S-0002c90000008744, Ports:=[35]=>[27]
Connected to: S-0002c90000008744, Ports:=[36]=>[28]
Connected to: S-0002c90000008744, Ports:=[37]=>[29]
Connected to: S-0002c90000008744, Ports:=[38]=>[30]
Connected to: S-0002c90000008744, Ports:=[39]=>[31]
Connected to: S-0002c90000008744, Ports:=[40]=>[32]
Connected to: S-0002c90000008748, Ports:=[41]=>[25]
Connected to: S-0002c90000008748, Ports:=[42]=>[26]
Connected to: S-0002c90000008748, Ports:=[43]=>[27]
Connected to: S-0002c90000008748, Ports:=[44]=>[28]
Connected to: S-0002c90000008748, Ports:=[45]=>[29]
Connected to: S-0002c90000008748, Ports:=[46]=>[30]
Connected to: S-0002c90000008748, Ports:=[47]=>[31]
Connected to: S-0002c90000008748, Ports:=[48]=>[32]
Connected to: S-0002c9000000874c, Ports:=[49]=>[25]
Connected to: S-0002c9000000874c, Ports:=[50]=>[26]
Connected to: S-0002c9000000874c, Ports:=[51]=>[27]
Connected to: S-0002c9000000874c, Ports:=[52]=>[28]
Connected to: S-0002c9000000874c, Ports:=[53]=>[29]
Connected to: S-0002c9000000874c, Ports:=[54]=>[30]
Connected to: S-0002c9000000874c, Ports:=[55]=>[31]
Connected to: S-0002c9000000874c, Ports:=[56]=>[32]
Connected to: S-0002c90000008750, Ports:=[57]=>[25]
Connected to: S-0002c90000008750, Ports:=[58]=>[26]
Connected to: S-0002c90000008750, Ports:=[59]=>[27]
Connected to: S-0002c90000008750, Ports:=[60]=>[28]
Connected to: S-0002c90000008750, Ports:=[61]=>[29]
Connected to: S-0002c90000008750, Ports:=[62]=>[30]
Connected to: S-0002c90000008750, Ports:=[63]=>[31]
Connected to: S-0002c90000008750, Ports:=[64]=>[32]


Switch:
sysimgguid=0x2c9000000834b
Connected to: H-0002c90000003571, Ports:=[1]=>[1]
Connected to: H-0002c900000035b1, Ports:=[2]=>[1]
Connected to: H-0002c900000035d1, Ports:=[3]=>[1]
Connected to: H-0002c900000035f1, Ports:=[4]=>[1]
Connected to: H-0002c90000003611, Ports:=[5]=>[1]
Connected to: H-0002c90000003631, Ports:=[6]=>[1]
Connected to: H-0002c90000003651, Ports:=[7]=>[1]
Connected to: H-0002c90000003671, Ports:=[8]=>[1]
Connected to: H-0002c90000003691, Ports:=[9]=>[1]
Connected to: H-0002c900000036b1, Ports:=[10]=>[1]
Connected to: H-0002c900000036d1, Ports:=[11]=>[1]
Connected to: H-0002c90000003711, Ports:=[12]=>[1]
Connected to: H-0002c90000003731, Ports:=[13]=>[1]
Connected to: H-0002c90000003751, Ports:=[14]=>[1]
Connected to: H-0002c90000003771, Ports:=[15]=>[1]
Connected to: H-0002c90000003791, Ports:=[16]=>[1]
Connected to: H-0002c900000037b1, Ports:=[17]=>[1]
Connected to: H-0002c900000037d1, Ports:=[18]=>[1]
Connected to: H-0002c900000037f1, Ports:=[19]=>[1]
Connected to: H-0002c90000003811, Ports:=[20]=>[1]
Connected to: H-0002c90000003831, Ports:=[21]=>[1]
Connected to: H-0002c90000003871, Ports:=[22]=>[1]
Connected to: H-0002c90000003891, Ports:=[23]=>[1]
Connected to: H-0002c900000038b1, Ports:=[24]=>[1]
Connected to: H-0002c900000038d1, Ports:=[25]=>[1]
Connected to: H-0002c900000038f1, Ports:=[26]=>[1]
Connected to: H-0002c90000003911, Ports:=[27]=>[1]
Connected to: H-0002c90000003931, Ports:=[28]=>[1]
Connected to: H-0002c90000003951, Ports:=[29]=>[1]
Connected to: H-0002c90000003971, Ports:=[30]=>[1]
Connected to: H-0002c90000003991, Ports:=[31]=>[1]
Connected to: H-0002c900000039d1, Ports:=[32]=>[1]
Connected to: S-0002c90000008744, Ports:=[33]=>[17]
Connected to: S-0002c90000008744, Ports:=[34]=>[18]
Connected to: S-0002c90000008744, Ports:=[35]=>[19]
Connected to: S-0002c90000008744, Ports:=[36]=>[20]
Connected to: S-0002c90000008744, Ports:=[37]=>[21]
Connected to: S-0002c90000008744, Ports:=[38]=>[22]
Connected to: S-0002c90000008744, Ports:=[39]=>[23]
Connected to: S-0002c90000008744, Ports:=[40]=>[24]
Connected to: S-0002c90000008748, Ports:=[41]=>[17]
Connected to: S-0002c90000008748, Ports:=[42]=>[18]
Connected to: S-0002c90000008748, Ports:=[43]=>[19]
Connected to: S-0002c90000008748, Ports:=[44]=>[20]
Connected to: S-0002c90000008748, Ports:=[45]=>[21]
Connected to: S-0002c90000008748, Ports:=[46]=>[22]
Connected to: S-0002c90000008748, Ports:=[47]=>[23]
Connected to: S-0002c90000008748, Ports:=[48]=>[24]
Connected to: S-0002c9000000874c, Ports:=[49]=>[17]
Connected to: S-0002c9000000874c, Ports:=[50]=>[18]
Connected to: S-0002c9000000874c, Ports:=[51]=>[19]
Connected to: S-0002c9000000874c, Ports:=[52]=>[20]
Connected to: S-0002c9000000874c, Ports:=[53]=>[21]
Connected to: S-0002c9000000874c, Ports:=[54]=>[22]
Connected to: S-0002c9000000874c, Ports:=[55]=>[23]
Connected to: S-0002c9000000874c, Ports:=[56]=>[24]
Connected to: S-0002c90000008750, Ports:=[57]=>[17]
Connected to: S-0002c90000008750, Ports:=[58]=>[18]
Connected to: S-0002c90000008750, Ports:=[59]=>[19]
Connected to: S-0002c90000008750, Ports:=[60]=>[20]
Connected to: S-0002c90000008750, Ports:=[61]=>[21]
Connected to: S-0002c90000008750, Ports:=[62]=>[22]
Connected to: S-0002c90000008750, Ports:=[63]=>[23]
Connected to: S-0002c90000008750, Ports:=[64]=>[24]


Switch:
sysimgguid=0x2c90000008347
Connected to: H-0002c90000003111, Ports:=[1]=>[1]
Connected to: H-0002c90000003131, Ports:=[2]=>[1]
Connected to: H-0002c90000003151, Ports:=[3]=>[1]
Connected to: H-0002c90000003191, Ports:=[4]=>[1]
Connected to: H-0002c900000031b1, Ports:=[5]=>[1]
Connected to: H-0002c900000031d1, Ports:=[6]=>[1]
Connected to: H-0002c900000031f1, Ports:=[7]=>[1]
Connected to: H-0002c90000003211, Ports:=[8]=>[1]
Connected to: H-0002c90000003231, Ports:=[9]=>[1]
Connected to: H-0002c90000003251, Ports:=[10]=>[1]
Connected to: H-0002c90000003271, Ports:=[11]=>[1]
Connected to: H-0002c90000003291, Ports:=[12]=>[1]
Connected to: H-0002c900000032b1, Ports:=[13]=>[1]
Connected to: H-0002c900000032f1, Ports:=[14]=>[1]
Connected to: H-0002c90000003311, Ports:=[15]=>[1]
Connected to: H-0002c90000003331, Ports:=[16]=>[1]
Connected to: H-0002c90000003351, Ports:=[17]=>[1]
Connected to: H-0002c90000003371, Ports:=[18]=>[1]
Connected to: H-0002c90000003391, Ports:=[19]=>[1]
Connected to: H-0002c900000033b1, Ports:=[20]=>[1]
Connected to: H-0002c900000033d1, Ports:=[21]=>[1]
Connected to: H-0002c900000033f1, Ports:=[22]=>[1]
Connected to: H-0002c90000003411, Ports:=[23]=>[1]
Connected to: H-0002c90000003451, Ports:=[24]=>[1]
Connected to: H-0002c90000003471, Ports:=[25]=>[1]
Connected to: H-0002c90000003491, Ports:=[26]=>[1]
Connected to: H-0002c900000034b1, Ports:=[27]=>[1]
Connected to: H-0002c900000034d1, Ports:=[28]=>[1]
Connected to: H-0002c900000034f1, Ports:=[29]=>[1]
Connected to: H-0002c90000003511, Ports:=[30]=>[1]
Connected to: H-0002c90000003531, Ports:=[31]=>[1]
Connected to: H-0002c90000003551, Ports:=[32]=>[1]
Connected to: S-0002c90000008744, Ports:=[33]=>[9]
Connected to: S-0002c90000008744, Ports:=[34]=>[10]
Connected to: S-0002c90000008744, Ports:=[35]=>[11]
Connected to: S-0002c90000008744, Ports:=[36]=>[12]
Connected to: S-0002c90000008744, Ports:=[37]=>[13]
Connected to: S-0002c90000008744, Ports:=[38]=>[14]
Connected to: S-0002c90000008744, Ports:=[39]=>[15]
Connected to: S-0002c90000008744, Ports:=[40]=>[16]
Connected to: S-0002c90000008748, Ports:=[41]=>[9]
Connected to: S-0002c90000008748, Ports:=[42]=>[10]
Connected to: S-0002c90000008748, Ports:=[43]=>[11]
Connected to: S-0002c90000008748, Ports:=[44]=>[12]
Connected to: S-0002c90000008748, Ports:=[45]=>[13]
Connected to: S-0002c90000008748, Ports:=[46]=>[14]
Connected to: S-0002c90000008748, Ports:=[47]=>[15]
Connected to: S-0002c90000008748, Ports:=[48]=>[16]
Connected to: S-0002c9000000874c, Ports:=[49]=>[9]
Connected to: S-0002c9000000874c, Ports:=[50]=>[10]
Connected to: S-0002c9000000874c, Ports:=[51]=>[11]
Connected to: S-0002c9000000874c, Ports:=[52]=>[12]
Connected to: S-0002c9000000874c, Ports:=[53]=>[13]
Connected to: S-0002c9000000874c, Ports:=[54]=>[14]
Connected to: S-0002c9000000874c, Ports:=[55]=>[15]
Connected to: S-0002c9000000874c, Ports:=[56]=>[16]
Connected to: S-0002c90000008750, Ports:=[57]=>[9]
Connected to: S-0002c90000008750, Ports:=[58]=>[10]
Connected to: S-0002c90000008750, Ports:=[59]=>[11]
Connected to: S-0002c90000008750, Ports:=[60]=>[12]
Connected to: S-0002c90000008750, Ports:=[61]=>[13]
Connected to: S-0002c90000008750, Ports:=[62]=>[14]
Connected to: S-0002c90000008750, Ports:=[63]=>[15]
Connected to: S-0002c90000008750, Ports:=[64]=>[16]


Switch:
sysimgguid=0x2c90000008343
Connected to: H-0002c90000002c91, Ports:=[1]=>[1]
Connected to: H-0002c90000002cb1, Ports:=[2]=>[1]
Connected to: H-0002c90000002cd1, Ports:=[3]=>[1]
Connected to: H-0002c90000002cf1, Ports:=[4]=>[1]
Connected to: H-0002c90000002d11, Ports:=[5]=>[1]
Connected to: H-0002c90000002d51, Ports:=[6]=>[1]
Connected to: H-0002c90000002d71, Ports:=[7]=>[1]
Connected to: H-0002c90000002d91, Ports:=[8]=>[1]
Connected to: H-0002c90000002db1, Ports:=[9]=>[1]
Connected to: H-0002c90000002dd1, Ports:=[10]=>[1]
Connected to: H-0002c90000002df1, Ports:=[11]=>[1]
Connected to: H-0002c90000002e11, Ports:=[12]=>[1]
Connected to: H-0002c90000002e31, Ports:=[13]=>[1]
Connected to: H-0002c90000002e51, Ports:=[14]=>[1]
Connected to: H-0002c90000002e71, Ports:=[15]=>[1]
Connected to: H-0002c90000002ed1, Ports:=[16]=>[1]
Connected to: H-0002c90000002ef1, Ports:=[17]=>[1]
Connected to: H-0002c90000002f11, Ports:=[18]=>[1]
Connected to: H-0002c90000002f31, Ports:=[19]=>[1]
Connected to: H-0002c90000002f51, Ports:=[20]=>[1]
Connected to: H-0002c90000002f71, Ports:=[21]=>[1]
Connected to: H-0002c90000002f91, Ports:=[22]=>[1]
Connected to: H-0002c90000002fb1, Ports:=[23]=>[1]
Connected to: H-0002c90000002fd1, Ports:=[24]=>[1]
Connected to: H-0002c90000002ff1, Ports:=[25]=>[1]
Connected to: H-0002c90000003031, Ports:=[26]=>[1]
Connected to: H-0002c90000003051, Ports:=[27]=>[1]
Connected to: H-0002c90000003071, Ports:=[28]=>[1]
Connected to: H-0002c90000003091, Ports:=[29]=>[1]
Connected to: H-0002c900000030b1, Ports:=[30]=>[1]
Connected to: H-0002c900000030d1, Ports:=[31]=>[1]
Connected to: H-0002c900000030f1, Ports:=[32]=>[1]
Connected to: S-0002c90000008744, Ports:=[33]=>[1]
Connected to: S-0002c90000008744, Ports:=[34]=>[2]
Connected to: S-0002c90000008744, Ports:=[35]=>[3]
Connected to: S-0002c90000008744, Ports:=[36]=>[4]
Connected to: S-0002c90000008744, Ports:=[37]=>[5]
Connected to: S-0002c90000008744, Ports:=[38]=>[6]
Connected to: S-0002c90000008744, Ports:=[39]=>[7]
Connected to: S-0002c90000008744, Ports:=[40]=>[8]
Connected to: S-0002c90000008748, Ports:=[41]=>[1]
Connected to: S-0002c90000008748, Ports:=[42]=>[2]
Connected to: S-0002c90000008748, Ports:=[43]=>[3]
Connected to: S-0002c90000008748, Ports:=[44]=>[4]
Connected to: S-0002c90000008748, Ports:=[45]=>[5]
Connected to: S-0002c90000008748, Ports:=[46]=>[6]
Connected to: S-0002c90000008748, Ports:=[47]=>[7]
Connected to: S-0002c90000008748, Ports:=[48]=>[8]
Connected to: S-0002c9000000874c, Ports:=[49]=>[1]
Connected to: S-0002c9000000874c, Ports:=[50]=>[2]
Connected to: S-0002c9000000874c, Ports:=[51]=>[3]
Connected to: S-0002c9000000874c, Ports:=[52]=>[4]
Connected to: S-0002c9000000874c, Ports:=[53]=>[5]
Connected to: S-0002c9000000874c, Ports:=[54]=>[6]
Connected to: S-0002c9000000874c, Ports:=[55]=>[7]
Connected to: S-0002c9000000874c, Ports:=[56]=>[8]
Connected to: S-0002c90000008750, Ports:=[57]=>[1]
Connected to: S-0002c90000008750, Ports:=[58]=>[2]
Connected to: S-0002c90000008750, Ports:=[59]=>[3]
Connected to: S-0002c90000008750, Ports:=[60]=>[4]
Connected to: S-0002c90000008750, Ports:=[61]=>[5]
Connected to: S-0002c90000008750, Ports:=[62]=>[6]
Connected to: S-0002c90000008750, Ports:=[63]=>[7]
Connected to: S-0002c90000008750, Ports:=[64]=>[8]


Switch:
sysimgguid=0x2c9000000833f
Connected to: H-0002c900000039ed, Ports:=[1]=>[1]
Connected to: H-0002c90000003a0d, Ports:=[2]=>[1]
Connected to: H-0002c90000003a2d, Ports:=[3]=>[1]
Connected to: H-0002c90000003a4d, Ports:=[4]=>[1]
Connected to: H-0002c90000003a6d, Ports:=[5]=>[1]
Connected to: H-0002c90000003a8d, Ports:=[6]=>[1]
Connected to: H-0002c90000003aad, Ports:=[7]=>[1]
Connected to: H-0002c90000003acd, Ports:=[8]=>[1]
Connected to: H-0002c90000003aed, Ports:=[9]=>[1]
Connected to: H-0002c90000003b2d, Ports:=[10]=>[1]
Connected to: H-0002c90000003b4d, Ports:=[11]=>[1]
Connected to: H-0002c90000003b6d, Ports:=[12]=>[1]
Connected to: H-0002c90000003b8d, Ports:=[13]=>[1]
Connected to: H-0002c90000003bad, Ports:=[14]=>[1]
Connected to: H-0002c90000003bcd, Ports:=[15]=>[1]
Connected to: H-0002c90000003bed, Ports:=[16]=>[1]
Connected to: H-0002c90000003c0d, Ports:=[17]=>[1]
Connected to: H-0002c90000003c2d, Ports:=[18]=>[1]
Connected to: H-0002c90000003c4d, Ports:=[19]=>[1]
Connected to: H-0002c90000003cad, Ports:=[20]=>[1]
Connected to: H-0002c90000003ccd, Ports:=[21]=>[1]
Connected to: H-0002c90000003ced, Ports:=[22]=>[1]
Connected to: H-0002c90000003d0d, Ports:=[23]=>[1]
Connected to: H-0002c90000003d2d, Ports:=[24]=>[1]
Connected to: H-0002c90000003d4d, Ports:=[25]=>[1]
Connected to: H-0002c90000003d6d, Ports:=[26]=>[1]
Connected to: H-0002c90000003d8d, Ports:=[27]=>[1]
Connected to: H-0002c90000003dad, Ports:=[28]=>[1]
Connected to: H-0002c90000003dcd, Ports:=[29]=>[1]
Connected to: H-0002c90000003e0d, Ports:=[30]=>[1]
Connected to: H-0002c90000003e2d, Ports:=[31]=>[1]
Connected to: H-0002c90000003e4d, Ports:=[32]=>[1]
Connected to: S-0002c90000008734, Ports:=[33]=>[25]
Connected to: S-0002c90000008734, Ports:=[34]=>[26]
Connected to: S-0002c90000008734, Ports:=[35]=>[27]
Connected to: S-0002c90000008734, Ports:=[36]=>[28]
Connected to: S-0002c90000008734, Ports:=[37]=>[29]
Connected to: S-0002c90000008734, Ports:=[38]=>[30]
Connected to: S-0002c90000008734, Ports:=[39]=>[31]
Connected to: S-0002c90000008734, Ports:=[40]=>[32]
Connected to: S-0002c90000008738, Ports:=[41]=>[25]
Connected to: S-0002c90000008738, Ports:=[42]=>[26]
Connected to: S-0002c90000008738, Ports:=[43]=>[27]
Connected to: S-0002c90000008738, Ports:=[44]=>[28]
Connected to: S-0002c90000008738, Ports:=[45]=>[29]
Connected to: S-0002c90000008738, Ports:=[46]=>[30]
Connected to: S-0002c90000008738, Ports:=[47]=>[31]
Connected to: S-0002c90000008738, Ports:=[48]=>[32]
Connected to: S-0002c9000000873c, Ports:=[49]=>[25]
Connected to: S-0002c9000000873c, Ports:=[50]=>[26]
Connected to: S-0002c9000000873c, Ports:=[51]=>[27]
Connected to: S-0002c9000000873c, Ports:=[52]=>[28]
Connected to: S-0002c9000000873c, Ports:=[53]=>[29]
Connected to: S-0002c9000000873c, Ports:=[54]=>[30]
Connected to: S-0002c9000000873c, Ports:=[55]=>[31]
Connected to: S-0002c9000000873c, Ports:=[56]=>[32]
Connected to: S-0002c90000008740, Ports:=[57]=>[25]
Connected to: S-0002c90000008740, Ports:=[58]=>[26]
Connected to: S-0002c90000008740, Ports:=[59]=>[27]
Connected to: S-0002c90000008740, Ports:=[60]=>[28]
Connected to: S-0002c90000008740, Ports:=[61]=>[29]
Connected to: S-0002c90000008740, Ports:=[62]=>[30]
Connected to: S-0002c90000008740, Ports:=[63]=>[31]
Connected to: S-0002c90000008740, Ports:=[64]=>[32]


Switch:
sysimgguid=0x2c9000000833b
Connected to: H-0002c9000000356d, Ports:=[1]=>[1]
Connected to: H-0002c900000035ad, Ports:=[2]=>[1]
Connected to: H-0002c900000035cd, Ports:=[3]=>[1]
Connected to: H-0002c900000035ed, Ports:=[4]=>[1]
Connected to: H-0002c9000000360d, Ports:=[5]=>[1]
Connected to: H-0002c9000000362d, Ports:=[6]=>[1]
Connected to: H-0002c9000000364d, Ports:=[7]=>[1]
Connected to: H-0002c9000000366d, Ports:=[8]=>[1]
Connected to: H-0002c9000000368d, Ports:=[9]=>[1]
Connected to: H-0002c900000036ad, Ports:=[10]=>[1]
Connected to: H-0002c900000036cd, Ports:=[11]=>[1]
Connected to: H-0002c9000000370d, Ports:=[12]=>[1]
Connected to: H-0002c9000000372d, Ports:=[13]=>[1]
Connected to: H-0002c9000000374d, Ports:=[14]=>[1]
Connected to: H-0002c9000000376d, Ports:=[15]=>[1]
Connected to: H-0002c9000000378d, Ports:=[16]=>[1]
Connected to: H-0002c900000037ad, Ports:=[17]=>[1]
Connected to: H-0002c900000037cd, Ports:=[18]=>[1]
Connected to: H-0002c900000037ed, Ports:=[19]=>[1]
Connected to: H-0002c9000000380d, Ports:=[20]=>[1]
Connected to: H-0002c9000000382d, Ports:=[21]=>[1]
Connected to: H-0002c9000000386d, Ports:=[22]=>[1]
Connected to: H-0002c9000000388d, Ports:=[23]=>[1]
Connected to: H-0002c900000038ad, Ports:=[24]=>[1]
Connected to: H-0002c900000038cd, Ports:=[25]=>[1]
Connected to: H-0002c900000038ed, Ports:=[26]=>[1]
Connected to: H-0002c9000000390d, Ports:=[27]=>[1]
Connected to: H-0002c9000000392d, Ports:=[28]=>[1]
Connected to: H-0002c9000000394d, Ports:=[29]=>[1]
Connected to: H-0002c9000000396d, Ports:=[30]=>[1]
Connected to: H-0002c9000000398d, Ports:=[31]=>[1]
Connected to: H-0002c900000039cd, Ports:=[32]=>[1]
Connected to: S-0002c90000008734, Ports:=[33]=>[17]
Connected to: S-0002c90000008734, Ports:=[34]=>[18]
Connected to: S-0002c90000008734, Ports:=[35]=>[19]
Connected to: S-0002c90000008734, Ports:=[36]=>[20]
Connected to: S-0002c90000008734, Ports:=[37]=>[21]
Connected to: S-0002c90000008734, Ports:=[38]=>[22]
Connected to: S-0002c90000008734, Ports:=[39]=>[23]
Connected to: S-0002c90000008734, Ports:=[40]=>[24]
Connected to: S-0002c90000008738, Ports:=[41]=>[17]
Connected to: S-0002c90000008738, Ports:=[42]=>[18]
Connected to: S-0002c90000008738, Ports:=[43]=>[19]
Connected to: S-0002c90000008738, Ports:=[44]=>[20]
Connected to: S-0002c90000008738, Ports:=[45]=>[21]
Connected to: S-0002c90000008738, Ports:=[46]=>[22]
Connected to: S-0002c90000008738, Ports:=[47]=>[23]
Connected to: S-0002c90000008738, Ports:=[48]=>[24]
Connected to: S-0002c9000000873c, Ports:=[49]=>[17]
Connected to: S-0002c9000000873c, Ports:=[50]=>[18]
Connected to: S-0002c9000000873c, Ports:=[51]=>[19]
Connected to: S-0002c9000000873c, Ports:=[52]=>[20]
Connected to: S-0002c9000000873c, Ports:=[53]=>[21]
Connected to: S-0002c9000000873c, Ports:=[54]=>[22]
Connected to: S-0002c9000000873c, Ports:=[55]=>[23]
Connected to: S-0002c9000000873c, Ports:=[56]=>[24]
Connected to: S-0002c90000008740, Ports:=[57]=>[17]
Connected to: S-0002c90000008740, Ports:=[58]=>[18]
Connected to: S-0002c90000008740, Ports:=[59]=>[19]
Connected to: S-0002c90000008740, Ports:=[60]=>[20]
Connected to: S-0002c90000008740, Ports:=[61]=>[21]
Connected to: S-0002c90000008740, Ports:=[62]=>[22]
Connected to: S-0002c90000008740, Ports:=[63]=>[23]
Connected to: S-0002c90000008740, Ports:=[64]=>[24]


Switch:
sysimgguid=0x2c90000008337
Connected to: H-0002c9000000310d, Ports:=[1]=>[1]
Connected to: H-0002c9000000312d, Ports:=[2]=>[1]
Connected to: H-0002c9000000314d, Ports:=[3]=>[1]
Connected to: H-0002c9000000318d, Ports:=[4]=>[1]
Connected to: H-0002c900000031ad, Ports:=[5]=>[1]
Connected to: H-0002c900000031cd, Ports:=[6]=>[1]
Connected to: H-0002c900000031ed, Ports:=[7]=>[1]
Connected to: H-0002c9000000320d, Ports:=[8]=>[1]
Connected to: H-0002c9000000322d, Ports:=[9]=>[1]
Connected to: H-0002c9000000324d, Ports:=[10]=>[1]
Connected to: H-0002c9000000326d, Ports:=[11]=>[1]
Connected to: H-0002c9000000328d, Ports:=[12]=>[1]
Connected to: H-0002c900000032ad, Ports:=[13]=>[1]
Connected to: H-0002c900000032ed, Ports:=[14]=>[1]
Connected to: H-0002c9000000330d, Ports:=[15]=>[1]
Connected to: H-0002c9000000332d, Ports:=[16]=>[1]
Connected to: H-0002c9000000334d, Ports:=[17]=>[1]
Connected to: H-0002c9000000336d, Ports:=[18]=>[1]
Connected to: H-0002c9000000338d, Ports:=[19]=>[1]
Connected to: H-0002c900000033ad, Ports:=[20]=>[1]
Connected to: H-0002c900000033cd, Ports:=[21]=>[1]
Connected to: H-0002c900000033ed, Ports:=[22]=>[1]
Connected to: H-0002c9000000340d, Ports:=[23]=>[1]
Connected to: H-0002c9000000344d, Ports:=[24]=>[1]
Connected to: H-0002c9000000346d, Ports:=[25]=>[1]
Connected to: H-0002c9000000348d, Ports:=[26]=>[1]
Connected to: H-0002c900000034ad, Ports:=[27]=>[1]
Connected to: H-0002c900000034cd, Ports:=[28]=>[1]
Connected to: H-0002c900000034ed, Ports:=[29]=>[1]
Connected to: H-0002c9000000350d, Ports:=[30]=>[1]
Connected to: H-0002c9000000352d, Ports:=[31]=>[1]
Connected to: H-0002c9000000354d, Ports:=[32]=>[1]
Connected to: S-0002c90000008734, Ports:=[33]=>[9]
Connected to: S-0002c90000008734, Ports:=[34]=>[10]
Connected to: S-0002c90000008734, Ports:=[35]=>[11]
Connected to: S-0002c90000008734, Ports:=[36]=>[12]
Connected to: S-0002c90000008734, Ports:=[37]=>[13]
Connected to: S-0002c90000008734, Ports:=[38]=>[14]
Connected to: S-0002c90000008734, Ports:=[39]=>[15]
Connected to: S-0002c90000008734, Ports:=[40]=>[16]
Connected to: S-0002c90000008738, Ports:=[41]=>[9]
Connected to: S-0002c90000008738, Ports:=[42]=>[10]
Connected to: S-0002c90000008738, Ports:=[43]=>[11]
Connected to: S-0002c90000008738, Ports:=[44]=>[12]
Connected to: S-0002c90000008738, Ports:=[45]=>[13]
Connected to: S-0002c90000008738, Ports:=[46]=>[14]
Connected to: S-0002c90000008738, Ports:=[47]=>[15]
Connected to: S-0002c90000008738, Ports:=[48]=>[16]
Connected to: S-0002c9000000873c, Ports:=[49]=>[9]
Connected to: S-0002c9000000873c, Ports:=[50]=>[10]
Connected to: S-0002c9000000873c, Ports:=[51]=>[11]
Connected to: S-0002c9000000873c, Ports:=[52]=>[12]
Connected to: S-0002c9000000873c, Ports:=[53]=>[13]
Connected to: S-0002c9000000873c, Ports:=[54]=>[14]
Connected to: S-0002c9000000873c, Ports:=[55]=>[15]
Connected to: S-0002c9000000873c, Ports:=[56]=>[16]
Connected to: S-0002c90000008740, Ports:=[57]=>[9]
Connected to: S-0002c90000008740, Ports:=[58]=>[10]
Connected to: S-0002c90000008740, Ports:=[59]=>[11]
Connected to: S-0002c90000008740, Ports:=[60]=>[12]
Connected to: S-0002c90000008740, Ports:=[61]=>[13]
Connected to: S-0002c90000008740, Ports:=[62]=>[14]
Connected to: S-0002c90000008740, Ports:=[63]=>[15]
Connected to: S-0002c90000008740, Ports:=[64]=>[16]


Switch:
sysimgguid=0x2c90000008333
Connected to: H-0002c90000002c8d, Ports:=[1]=>[1]
Connected to: H-0002c90000002cad, Ports:=[2]=>[1]
Connected to: H-0002c90000002ccd, Ports:=[3]=>[1]
Connected to: H-0002c90000002ced, Ports:=[4]=>[1]
Connected to: H-0002c90000002d0d, Ports:=[5]=>[1]
Connected to: H-0002c90000002d4d, Ports:=[6]=>[1]
Connected to: H-0002c90000002d6d, Ports:=[7]=>[1]
Connected to: H-0002c90000002d8d, Ports:=[8]=>[1]
Connected to: H-0002c90000002dad, Ports:=[9]=>[1]
Connected to: H-0002c90000002dcd, Ports:=[10]=>[1]
Connected to: H-0002c90000002ded, Ports:=[11]=>[1]
Connected to: H-0002c90000002e0d, Ports:=[12]=>[1]
